,File Size,Month,Date,Time,File Name,Recording Status,Energy in first 5 secs
1570,488,Jul,11,09:09,20220711_160910.WAV,very small but no data,0.0
1571,488,Jul,11,09:09,20220711_160911.WAV,very small but no data,0.0
1572,488,Jul,11,09:09,20220711_160912.WAV,very small but no data,0.0
1573,488,Jul,11,09:09,20220711_160913.WAV,very small but no data,0.0
1574,488,Jul,11,09:09,20220711_160914.WAV,very small but no data,0.0
1575,488,Jul,11,09:09,20220711_160915.WAV,very small but no data,0.0
1576,488,Jul,11,09:09,20220711_160916.WAV,very small but no data,0.0
1577,488,Jul,11,09:09,20220711_160917.WAV,very small but no data,0.0
1578,488,Jul,11,09:09,20220711_160918.WAV,very small but no data,0.0
1579,488,Jul,11,09:09,20220711_160919.WAV,very small but no data,0.0
1580,488,Jul,11,09:09,20220711_160920.WAV,very small but no data,0.0
1581,488,Jul,11,09:09,20220711_160921.WAV,very small but no data,0.0
1582,488,Jul,11,09:09,20220711_160922.WAV,very small but no data,0.0
1583,488,Jul,11,09:09,20220711_160923.WAV,very small but no data,0.0
1584,488,Jul,11,09:09,20220711_160924.WAV,very small but no data,0.0
1585,488,Jul,11,09:09,20220711_160925.WAV,very small but no data,0.0
1586,488,Jul,11,09:09,20220711_160926.WAV,very small but no data,0.0
1587,488,Jul,11,09:09,20220711_160927.WAV,very small but no data,0.0
1588,488,Jul,11,09:09,20220711_160928.WAV,very small but no data,0.0
1589,488,Jul,11,09:09,20220711_160929.WAV,very small but no data,0.0
1590,488,Jul,11,09:09,20220711_160930.WAV,very small but no data,0.0
1591,488,Jul,11,09:09,20220711_160931.WAV,very small but no data,0.0
1592,488,Jul,11,09:09,20220711_160932.WAV,very small but no data,0.0
1593,488,Jul,11,09:09,20220711_160933.WAV,very small but no data,0.0
1594,488,Jul,11,09:09,20220711_160934.WAV,very small but no data,0.0
1595,488,Jul,11,09:09,20220711_160935.WAV,very small but no data,0.0
1596,488,Jul,11,09:09,20220711_160936.WAV,very small but no data,0.0
1597,488,Jul,11,09:09,20220711_160937.WAV,very small but no data,0.0
1598,488,Jul,11,09:09,20220711_160938.WAV,very small but no data,0.0
1599,488,Jul,11,09:09,20220711_160939.WAV,very small but no data,0.0
1600,488,Jul,11,09:09,20220711_160940.WAV,very small but no data,0.0
1601,488,Jul,11,09:09,20220711_160941.WAV,very small but no data,0.0
1602,488,Jul,11,09:09,20220711_160942.WAV,very small but no data,0.0
1603,488,Jul,11,09:09,20220711_160943.WAV,very small but no data,0.0
1604,488,Jul,11,09:09,20220711_160944.WAV,very small but no data,0.0
1605,488,Jul,11,09:09,20220711_160945.WAV,very small but no data,0.0
1606,488,Jul,11,09:09,20220711_160946.WAV,very small but no data,0.0
1607,488,Jul,11,09:09,20220711_160947.WAV,very small but no data,0.0
1608,488,Jul,11,09:09,20220711_160948.WAV,very small but no data,0.0
1609,488,Jul,11,09:09,20220711_160949.WAV,very small but no data,0.0
1610,488,Jul,11,09:09,20220711_160950.WAV,very small but no data,0.0
1611,488,Jul,11,09:09,20220711_160951.WAV,very small but no data,0.0
1612,488,Jul,11,09:09,20220711_160952.WAV,very small but no data,0.0
1613,488,Jul,11,09:09,20220711_160953.WAV,very small but no data,0.0
1614,488,Jul,11,09:09,20220711_160954.WAV,very small but no data,0.0
1615,488,Jul,11,09:09,20220711_160955.WAV,very small but no data,0.0
1616,488,Jul,11,09:09,20220711_160956.WAV,very small but no data,0.0
1617,488,Jul,11,09:09,20220711_160957.WAV,very small but no data,0.0
1618,488,Jul,11,09:09,20220711_160958.WAV,very small but no data,0.0
1619,488,Jul,11,09:09,20220711_160959.WAV,very small but no data,0.0
1620,488,Jul,11,09:09,20220711_161000.WAV,very small but no data,0.0
1621,488,Jul,11,09:10,20220711_161001.WAV,very small but no data,0.0
1622,488,Jul,11,09:10,20220711_161002.WAV,very small but no data,0.0
1623,488,Jul,11,09:10,20220711_161003.WAV,very small but no data,0.0
1624,488,Jul,11,09:10,20220711_161004.WAV,very small but no data,0.0
1625,488,Jul,11,09:10,20220711_161005.WAV,very small but no data,0.0
1626,488,Jul,11,09:10,20220711_161006.WAV,very small but no data,0.0
1627,488,Jul,11,09:10,20220711_161007.WAV,very small but no data,0.0
1628,488,Jul,11,09:10,20220711_161008.WAV,very small but no data,0.0
1629,488,Jul,11,09:10,20220711_161009.WAV,very small but no data,0.0
1630,488,Jul,11,09:10,20220711_161010.WAV,very small but no data,0.0
1631,488,Jul,11,09:10,20220711_161011.WAV,very small but no data,0.0
1632,488,Jul,11,09:10,20220711_161012.WAV,very small but no data,0.0
1633,488,Jul,11,09:10,20220711_161013.WAV,very small but no data,0.0
1634,488,Jul,11,09:10,20220711_161014.WAV,very small but no data,0.0
1635,488,Jul,11,09:10,20220711_161015.WAV,very small but no data,0.0
1636,488,Jul,11,09:10,20220711_161016.WAV,very small but no data,0.0
1637,488,Jul,11,09:10,20220711_161017.WAV,very small but no data,0.0
1638,488,Jul,11,09:10,20220711_161018.WAV,very small but no data,0.0
1639,488,Jul,11,09:10,20220711_161019.WAV,very small but no data,0.0
1640,488,Jul,11,09:10,20220711_161020.WAV,very small but no data,0.0
1641,488,Jul,11,09:10,20220711_161021.WAV,very small but no data,0.0
1642,488,Jul,11,09:10,20220711_161022.WAV,very small but no data,0.0
1643,488,Jul,11,09:10,20220711_161023.WAV,very small but no data,0.0
1644,488,Jul,11,09:10,20220711_161024.WAV,very small but no data,0.0
1645,488,Jul,11,09:10,20220711_161025.WAV,very small but no data,0.0
1646,488,Jul,11,09:10,20220711_161026.WAV,very small but no data,0.0
1647,488,Jul,11,09:10,20220711_161027.WAV,very small but no data,0.0
1648,488,Jul,11,09:10,20220711_161028.WAV,very small but no data,0.0
1649,488,Jul,11,09:10,20220711_161029.WAV,very small but no data,0.0
1650,488,Jul,11,09:10,20220711_161030.WAV,very small but no data,0.0
1651,488,Jul,11,09:10,20220711_161031.WAV,very small but no data,0.0
1652,488,Jul,11,09:10,20220711_161032.WAV,very small but no data,0.0
1653,488,Jul,11,09:10,20220711_161033.WAV,very small but no data,0.0
1654,488,Jul,11,09:10,20220711_161034.WAV,very small but no data,0.0
1655,488,Jul,11,09:10,20220711_161035.WAV,very small but no data,0.0
1656,488,Jul,11,09:10,20220711_161036.WAV,very small but no data,0.0
1657,488,Jul,11,09:10,20220711_161037.WAV,very small but no data,0.0
1658,488,Jul,11,09:10,20220711_161038.WAV,very small but no data,0.0
1659,488,Jul,11,09:10,20220711_161039.WAV,very small but no data,0.0
1660,488,Jul,11,09:10,20220711_161040.WAV,very small but no data,0.0
1661,488,Jul,11,09:10,20220711_161041.WAV,very small but no data,0.0
1662,488,Jul,11,09:10,20220711_161042.WAV,very small but no data,0.0
1663,488,Jul,11,09:10,20220711_161043.WAV,very small but no data,0.0
1664,488,Jul,11,09:10,20220711_161044.WAV,very small but no data,0.0
1665,488,Jul,11,09:10,20220711_161045.WAV,very small but no data,0.0
1666,488,Jul,11,09:10,20220711_161046.WAV,very small but no data,0.0
1667,488,Jul,11,09:10,20220711_161047.WAV,very small but no data,0.0
1668,488,Jul,11,09:10,20220711_161048.WAV,very small but no data,0.0
1669,488,Jul,11,09:10,20220711_161049.WAV,very small but no data,0.0
1670,488,Jul,11,09:10,20220711_161050.WAV,very small but no data,0.0
1671,488,Jul,11,09:10,20220711_161051.WAV,very small but no data,0.0
1672,488,Jul,11,09:10,20220711_161052.WAV,very small but no data,0.0
1673,488,Jul,11,09:10,20220711_161053.WAV,very small but no data,0.0
1674,488,Jul,11,09:10,20220711_161054.WAV,very small but no data,0.0
1675,488,Jul,11,09:10,20220711_161055.WAV,very small but no data,0.0
1676,488,Jul,11,09:10,20220711_161056.WAV,very small but no data,0.0
1677,488,Jul,11,09:10,20220711_161057.WAV,very small but no data,0.0
1678,488,Jul,11,09:10,20220711_161058.WAV,very small but no data,0.0
1679,488,Jul,11,09:10,20220711_161059.WAV,very small but no data,0.0
1680,488,Jul,11,09:10,20220711_161100.WAV,very small but no data,0.0
1681,488,Jul,11,09:11,20220711_161101.WAV,very small but no data,0.0
1682,488,Jul,11,09:11,20220711_161102.WAV,very small but no data,0.0
1683,488,Jul,11,09:11,20220711_161103.WAV,very small but no data,0.0
1684,488,Jul,11,09:11,20220711_161104.WAV,very small but no data,0.0
1685,488,Jul,11,09:11,20220711_161105.WAV,very small but no data,0.0
1686,488,Jul,11,09:11,20220711_161106.WAV,very small but no data,0.0
1687,488,Jul,11,09:11,20220711_161107.WAV,very small but no data,0.0
1688,488,Jul,11,09:11,20220711_161108.WAV,very small but no data,0.0
1689,488,Jul,11,09:11,20220711_161109.WAV,very small but no data,0.0
1690,488,Jul,11,09:11,20220711_161110.WAV,very small but no data,0.0
1691,488,Jul,11,09:11,20220711_161111.WAV,very small but no data,0.0
1692,488,Jul,11,09:11,20220711_161112.WAV,very small but no data,0.0
1693,488,Jul,11,09:11,20220711_161113.WAV,very small but no data,0.0
1694,488,Jul,11,09:11,20220711_161114.WAV,very small but no data,0.0
1695,488,Jul,11,09:11,20220711_161115.WAV,very small but no data,0.0
1696,488,Jul,11,09:11,20220711_161116.WAV,very small but no data,0.0
1697,488,Jul,11,09:11,20220711_161117.WAV,very small but no data,0.0
1698,488,Jul,11,09:11,20220711_161118.WAV,very small but no data,0.0
1699,488,Jul,11,09:11,20220711_161119.WAV,very small but no data,0.0
1700,488,Jul,11,09:11,20220711_161120.WAV,very small but no data,0.0
1701,488,Jul,11,09:11,20220711_161121.WAV,very small but no data,0.0
1702,488,Jul,11,09:11,20220711_161122.WAV,very small but no data,0.0
1703,488,Jul,11,09:11,20220711_161123.WAV,very small but no data,0.0
1704,488,Jul,11,09:11,20220711_161124.WAV,very small but no data,0.0
1705,488,Jul,11,09:11,20220711_161125.WAV,very small but no data,0.0
1706,488,Jul,11,09:11,20220711_161126.WAV,very small but no data,0.0
1707,488,Jul,11,09:11,20220711_161127.WAV,very small but no data,0.0
1708,488,Jul,11,09:11,20220711_161128.WAV,very small but no data,0.0
1709,488,Jul,11,09:11,20220711_161129.WAV,very small but no data,0.0
1710,488,Jul,11,09:11,20220711_161130.WAV,very small but no data,0.0
1711,488,Jul,11,09:11,20220711_161131.WAV,very small but no data,0.0
1712,488,Jul,11,09:11,20220711_161132.WAV,very small but no data,0.0
1713,488,Jul,11,09:11,20220711_161133.WAV,very small but no data,0.0
1714,488,Jul,11,09:11,20220711_161134.WAV,very small but no data,0.0
1715,525M,Jul,11,09:29,20220711_161135.WAV,full with data,508.9231872558594
1716,856M,Jul,11,09:59,20220711_163000.WAV,full with data,333.63031005859375
1717,856M,Jul,11,10:29,20220711_170000.WAV,full with data,416.08746337890625
1718,856M,Jul,11,10:59,20220711_173000.WAV,full with data,1476.2149658203125
1719,856M,Jul,11,11:29,20220711_180000.WAV,full with data,440.0134582519531
1720,856M,Jul,11,11:59,20220711_183000.WAV,full with data,422.5738830566406
1721,856M,Jul,11,12:29,20220711_190000.WAV,full with data,1090.488525390625
1722,856M,Jul,11,12:59,20220711_193000.WAV,full with data,853.0814819335938
1723,856M,Jul,11,13:29,20220711_200000.WAV,full with data,577.7443237304688
1724,856M,Jul,11,13:59,20220711_203000.WAV,full with data,299.0141296386719
1725,856M,Jul,11,14:29,20220711_210000.WAV,full with data,4062.877685546875
1726,856M,Jul,11,14:59,20220711_213000.WAV,full with data,321.95391845703125
1727,856M,Jul,11,15:29,20220711_220000.WAV,full with data,410.1787414550781
1728,856M,Jul,11,15:59,20220711_223000.WAV,full with data,436.59661865234375
1729,856M,Jul,11,16:29,20220711_230000.WAV,full with data,444.25384521484375
1730,856M,Jul,11,16:59,20220711_233000.WAV,full with data,832.0828857421875
1731,856M,Jul,11,17:29,20220712_000000.WAV,full with data,552.529541015625
1732,856M,Jul,11,17:59,20220712_003000.WAV,full with data,3059.622314453125
1733,856M,Jul,11,18:29,20220712_010000.WAV,full with data,740.0936279296875
1734,856M,Jul,11,18:59,20220712_013000.WAV,full with data,470.6872863769531
1735,856M,Jul,11,19:29,20220712_020000.WAV,full with data,288.4958190917969
1736,856M,Jul,11,19:59,20220712_023000.WAV,full with data,743.1521606445312
1737,856M,Jul,11,20:29,20220712_030000.WAV,full with data,380.3468017578125
1738,856M,Jul,11,20:59,20220712_033000.WAV,full with data,1733.9326171875
1739,856M,Jul,11,21:29,20220712_040000.WAV,full with data,362.35089111328125
1740,856M,Jul,11,21:59,20220712_043000.WAV,full with data,184.60330200195312
1741,856M,Jul,11,22:29,20220712_050000.WAV,full with data,1805.72607421875
1742,856M,Jul,11,22:59,20220712_053000.WAV,full with data,612.0130615234375
1743,856M,Jul,11,23:29,20220712_060000.WAV,full with data,245.85508728027344
1744,856M,Jul,11,23:59,20220712_063000.WAV,full with data,263.7889404296875
1745,856M,Jul,12,00:29,20220712_070000.WAV,full with data,156.57138061523438
1746,856M,Jul,12,00:59,20220712_073000.WAV,full with data,111.79227447509766
1747,856M,Jul,12,01:29,20220712_080000.WAV,full with data,102.77799224853516
1748,856M,Jul,12,01:59,20220712_083000.WAV,full with data,127.57778930664062
1749,856M,Jul,12,02:29,20220712_090000.WAV,full with data,164.84327697753906
1750,856M,Jul,12,02:59,20220712_093000.WAV,full with data,71.61833190917969
1751,856M,Jul,12,03:29,20220712_100000.WAV,full with data,87.55436706542969
1752,856M,Jul,12,03:59,20220712_103000.WAV,full with data,113.66497039794922
1753,856M,Jul,12,04:29,20220712_110000.WAV,full with data,156.50045776367188
1754,856M,Jul,12,04:59,20220712_113000.WAV,full with data,157.8300323486328
1755,856M,Jul,12,05:29,20220712_120000.WAV,full with data,361.6191711425781
1756,856M,Jul,12,05:59,20220712_123000.WAV,full with data,368.1456298828125
1757,856M,Jul,12,06:29,20220712_130000.WAV,full with data,305.0698547363281
1758,856M,Jul,12,06:59,20220712_133000.WAV,full with data,421.53656005859375
1759,856M,Jul,12,07:29,20220712_140000.WAV,full with data,446.28546142578125
1760,856M,Jul,12,07:59,20220712_143000.WAV,full with data,903.8949584960938
1761,856M,Jul,12,08:29,20220712_150000.WAV,full with data,520.725341796875
1762,856M,Jul,12,08:59,20220712_153000.WAV,full with data,475.53497314453125
1763,856M,Jul,12,09:29,20220712_160000.WAV,full with data,416.84625244140625
1764,856M,Jul,12,09:59,20220712_163000.WAV,full with data,254.09689331054688
1765,856M,Jul,12,10:29,20220712_170000.WAV,full with data,2030.7327880859375
1766,856M,Jul,12,10:59,20220712_173000.WAV,full with data,267.2163391113281
1767,856M,Jul,12,11:29,20220712_180000.WAV,full with data,2268.2724609375
1768,856M,Jul,12,11:59,20220712_183000.WAV,full with data,622.5032958984375
1769,386M,Jul,12,12:13,20220712_190000.WAV,full with data,627.4759521484375
